Research ID,-0,Left icon,Major tech,Right icon,IMD,-0,MsgName,StructName,CompName,CompType,ResearchPoints,keyTopic,Prereqs,Function results,Structure prereqs,Redundant structures,Structure results,Redundant components,Component results
R-WU-Machinegun-ACC2,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-FF-Machinegun-Structure,WEAPON,8823,0,1,1,0,0,0,0,0
R-WU-Machinegun-ACC3,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-FF-Machinegun-Structure,WEAPON,9706,0,1,1,0,0,0,0,0
R-WU-Machinegun-ACC4,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-FF-Machinegun-Structure,WEAPON,10676,0,1,1,0,0,0,0,0
R-WU-Machinegun-ACC5,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-FF-Machinegun-Structure,WEAPON,11744,0,1,1,0,0,0,0,0
R-WU-Machinegun-CybStruc-SPE1,Level One,IMAGE_RES_GRPUPG,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-FF-Machinegun-Structure,WEAPON,8204,0,1,0,0,0,0,1,1
R-WU-Machinegun-CybStruc-SPE2,Level One,IMAGE_RES_GRPUPG,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-FF-Machinegun-Structure,WEAPON,10938,0,1,0,0,0,0,1,1
R-WU-Machinegun-DMG1,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-FF-Machinegun-Structure,WEAPON,8021,0,1,1,0,0,0,0,0
R-WU-Machinegun-DMG2,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-FF-Machinegun-Structure,WEAPON,8823,0,1,1,0,0,0,0,0
R-WU-Machinegun-DMG3,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-FF-Machinegun-Structure,WEAPON,9706,0,1,1,0,0,0,0,0
R-WU-Machinegun-DMG4,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-FF-Machinegun-Structure,WEAPON,10676,0,1,1,0,0,0,0,0
R-WU-Machinegun-DMG5,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-FF-Machinegun-Structure,WEAPON,11744,0,1,1,0,0,0,0,0
R-WU-Machinegun-ROF1,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-FF-Machinegun-Structure,WEAPON,5196,0,1,1,0,0,0,0,0
R-WU-Machinegun-ROF2,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-FF-Machinegun-Structure,WEAPON,5715,0,1,1,0,0,0,0,0
R-WU-Machinegun-ROF3,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-FF-Machinegun-Structure,WEAPON,6287,0,1,1,0,0,0,0,0
R-WU-Machinegun-ROF4,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-FF-Machinegun-Structure,WEAPON,6915,0,1,1,0,0,0,0,0
R-WU-Machinegun-ROF5,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-FF-Machinegun-Structure,WEAPON,7607,0,1,1,0,0,0,0,0
R-WU-Machinegun-ROF6,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-FF-Machinegun-Structure,WEAPON,8367,0,1,1,0,0,0,0,0
R-WU-Machinegun-ROF7,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-FF-Machinegun-Structure,WEAPON,9204,0,1,1,0,0,0,0,0
R-WU-Machinegun-TankVTOL-SPE1,Level One,IMAGE_RES_GRPUPG,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-FF-Machinegun-Structure,WEAPON,8204,0,1,0,0,0,0,1,1
R-WU-Machinegun-TankVTOL-SPE2,Level One,IMAGE_RES_GRPUPG,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-FF-Machinegun-Structure,WEAPON,10938,0,1,0,0,0,0,1,1
R-WU-Railgun-ACC1,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SF-Railgun,WEAPON,8021,0,1,1,0,0,0,0,0
R-WU-Railgun-ACC2,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SF-Railgun,WEAPON,8823,0,1,1,0,0,0,0,0
R-WU-Railgun-ACC3,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SF-Railgun,WEAPON,9706,0,1,1,0,0,0,0,0
R-WU-Railgun-ACC4,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SF-Railgun,WEAPON,10676,0,1,1,0,0,0,0,0
R-WU-Railgun-ACC5,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SF-Railgun,WEAPON,11744,0,1,1,0,0,0,0,0
R-WU-Railgun-DMG1,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SF-Railgun,WEAPON,5196,0,1,1,0,0,0,0,0
R-WU-Railgun-DMG2,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SF-Railgun,WEAPON,5715,0,1,1,0,0,0,0,0
R-WU-Railgun-DMG3,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SF-Railgun,WEAPON,6287,0,1,1,0,0,0,0,0
R-WU-Railgun-DMG4,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SF-Railgun,WEAPON,6915,0,1,1,0,0,0,0,0
R-WU-Railgun-DMG5,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SF-Railgun,WEAPON,7607,0,1,1,0,0,0,0,0
R-WU-Railgun-DMG6,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SF-Railgun,WEAPON,8367,0,1,1,0,0,0,0,0
R-WU-Railgun-DMG7,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SF-Railgun,WEAPON,9204,0,1,1,0,0,0,0,0
R-WU-Railgun-ROF1,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SF-Railgun,WEAPON,8021,0,1,1,0,0,0,0,0
R-WU-Railgun-ROF2,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SF-Railgun,WEAPON,8823,0,1,1,0,0,0,0,0
R-WU-Railgun-ROF3,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SF-Railgun,WEAPON,9706,0,1,1,0,0,0,0,0
R-WU-Railgun-ROF4,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SF-Railgun,WEAPON,10676,0,1,1,0,0,0,0,0
R-WU-Railgun-ROF5,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SF-Railgun,WEAPON,11744,0,1,1,0,0,0,0,0
R-WU-Railgun-SPE1,Level One,IMAGE_RES_GRPUPG,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SF-Railgun,WEAPON,10938,0,1,0,0,0,0,1,1
R-WU-RocketBattery-ACC1,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-RocketBattery,WEAPON,5196,0,1,1,0,0,0,0,0
R-WU-RocketBattery-ACC2,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-RocketBattery,WEAPON,5715,0,1,1,0,0,0,0,0
R-WU-RocketBattery-ACC3,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-RocketBattery,WEAPON,6287,0,1,1,0,0,0,0,0
R-WU-RocketBattery-ACC4,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-RocketBattery,WEAPON,6915,0,1,1,0,0,0,0,0
R-WU-RocketBattery-ACC5,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-RocketBattery,WEAPON,7607,0,1,1,0,0,0,0,0
R-WU-RocketBattery-ACC6,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-RocketBattery,WEAPON,8367,0,1,1,0,0,0,0,0
R-WU-RocketBattery-ACC7,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-RocketBattery,WEAPON,9204,0,1,1,0,0,0,0,0
R-WU-RocketBattery-DMG1,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-RocketBattery,WEAPON,8021,0,1,1,0,0,0,0,0
R-WU-RocketBattery-DMG2,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-RocketBattery,WEAPON,8823,0,1,1,0,0,0,0,0
R-WU-RocketBattery-DMG3,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-RocketBattery,WEAPON,9706,0,1,1,0,0,0,0,0
R-WU-RocketBattery-DMG4,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-RocketBattery,WEAPON,10676,0,1,1,0,0,0,0,0
R-WU-RocketBattery-DMG5,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-RocketBattery,WEAPON,11744,0,1,1,0,0,0,0,0
R-WU-RocketBattery-ROF1,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-RocketBattery,WEAPON,8021,0,1,1,0,0,0,0,0
R-WU-RocketBattery-ROF2,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-RocketBattery,WEAPON,8823,0,1,1,0,0,0,0,0
R-WU-RocketBattery-ROF3,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-RocketBattery,WEAPON,9706,0,1,1,0,0,0,0,0
R-WU-RocketBattery-ROF4,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-RocketBattery,WEAPON,10676,0,1,1,0,0,0,0,0
R-WU-RocketBattery-ROF5,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-RocketBattery,WEAPON,11744,0,1,1,0,0,0,0,0
R-WU-RocketBattery-SPE1,Level One,IMAGE_RES_GRPUPG,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-RocketBattery,WEAPON,8204,0,1,0,0,0,0,1,0
R-WU-RocketBattery-SPE2,Level One,IMAGE_RES_GRPUPG,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-RocketBattery,WEAPON,10938,0,1,0,0,0,0,1,0
R-WU-ScourgeMissile-ACC1,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-ScourgeMissile,WEAPON,5196,0,1,1,0,0,0,0,0
R-WU-ScourgeMissile-ACC2,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-ScourgeMissile,WEAPON,5715,0,1,1,0,0,0,0,0
R-WU-ScourgeMissile-ACC3,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-ScourgeMissile,WEAPON,6287,0,1,1,0,0,0,0,0
R-WU-ScourgeMissile-ACC4,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-ScourgeMissile,WEAPON,6915,0,1,1,0,0,0,0,0
R-WU-ScourgeMissile-ACC5,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-ScourgeMissile,WEAPON,7607,0,1,1,0,0,0,0,0
R-WU-ScourgeMissile-ACC6,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-ScourgeMissile,WEAPON,8367,0,1,1,0,0,0,0,0
R-WU-ScourgeMissile-ACC7,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-ScourgeMissile,WEAPON,9204,0,1,1,0,0,0,0,0
R-WU-ScourgeMissile-DMG1,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-ScourgeMissile,WEAPON,8021,0,1,1,0,0,0,0,0
R-WU-ScourgeMissile-DMG2,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-ScourgeMissile,WEAPON,8823,0,1,1,0,0,0,0,0
R-WU-ScourgeMissile-DMG3,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-ScourgeMissile,WEAPON,9706,0,1,1,0,0,0,0,0
R-WU-ScourgeMissile-DMG4,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-ScourgeMissile,WEAPON,10676,0,1,1,0,0,0,0,0
R-WU-ScourgeMissile-DMG5,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-ScourgeMissile,WEAPON,11744,0,1,1,0,0,0,0,0
R-WU-ScourgeMissile-ROF1,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-ScourgeMissile,WEAPON,8021,0,1,1,0,0,0,0,0
R-WU-ScourgeMissile-ROF2,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-ScourgeMissile,WEAPON,8823,0,1,1,0,0,0,0,0
R-WU-ScourgeMissile-ROF3,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-ScourgeMissile,WEAPON,9706,0,1,1,0,0,0,0,0
R-WU-ScourgeMissile-ROF4,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-ScourgeMissile,WEAPON,10676,0,1,1,0,0,0,0,0
R-WU-ScourgeMissile-ROF5,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-ScourgeMissile,WEAPON,11744,0,1,1,0,0,0,0,0
R-WU-ScourgeMissile-SPE1,Level One,IMAGE_RES_GRPUPG,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-ScourgeMissile,WEAPON,8204,0,1,0,0,0,0,1,1
